"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
814,1,0,0,0,1,0,0,52,7
685,1,0,0,0,1,0,0,27,7
270,0,1,0,0,1,0,0,32,7
1286,0,1,0,0,1,0,0,56,7
573,0,1,0,0,1,0,0,32,7
444,0,1,0,0,1,0,0,25,7
788,0,1,0,0,1,0,0,50,7
574,0,1,0,0,1,0,0,32,7
318,1,0,0,0,1,0,0,35,7
405,0,1,0,0,1,0,0,21,7
516,1,0,0,0,1,0,0,37,7
714,1,0,0,0,1,0,0,32,7
735,1,0,0,0,1,0,0,34,7
313,0,1,0,0,1,0,0,30,7
359,1,0,0,0,1,0,0,32,7
490,0,1,0,0,1,0,0,25,7
687,1,0,0,0,1,0,0,51,7
1162,1,0,0,0,1,0,0,20,7
512,0,1,0,0,1,0,0,51,7
614,0,1,0,0,1,0,0,27,7
153,1,0,0,0,1,0,0,31,7
853,0,1,0,0,1,0,0,40,7
591,0,1,0,0,1,0,0,24,7
154,0,1,0,0,1,0,0,30,7
383,0,1,0,0,1,0,0,45,7
1122,0,1,0,0,1,0,0,33,7
573,0,1,0,0,1,0,0,35,7
955,1,0,0,0,1,0,0,29,7
337,1,0,0,0,1,0,0,35,7
1548,0,1,0,0,1,0,0,29,7
1036,1,0,0,0,1,0,0,62,7
210,1,0,0,0,1,0,0,24,7
181,0,1,0,0,1,0,0,30,7
853,1,0,0,0,1,0,0,56,7
1324,0,1,0,0,1,0,0,53,7
1014,1,0,0,0,1,0,0,30,7
173,0,1,0,0,1,0,0,31,7
436,0,1,0,0,1,0,0,25,7
1388,1,0,0,0,1,0,0,31,7
731,0,1,0,0,1,0,0,50,7
1431,1,0,0,0,1,0,0,23,7
498,0,1,0,0,1,0,0,47,7
678,0,1,0,0,1,0,0,35,7
823,0,1,0,0,1,0,0,52,7
325,1,0,0,0,1,0,0,28,7
455,1,0,0,0,1,0,0,57,7
699,0,1,0,0,1,0,0,25,7
270,1,0,0,0,1,0,0,19,7
1345,0,1,0,0,1,0,0,23,7
831,1,0,0,0,1,0,0,42,7
278,1,0,0,0,1,0,0,20,7
1081,1,0,0,0,1,0,0,51,7
376,1,0,0,0,1,0,0,27,7
172,1,0,0,0,1,0,0,38,7
1131,0,1,0,0,1,0,0,32,7
559,0,1,0,0,1,0,0,24,7
287,1,0,0,0,1,0,0,39,7
531,1,0,0,0,1,0,0,29,7
342,0,1,0,0,1,0,0,47,7
401,0,1,0,0,1,0,0,23,7
343,0,1,0,0,1,0,0,54,7
537,0,1,0,0,1,0,0,24,7
345,1,0,0,0,1,0,0,22,7
278,1,0,0,0,1,0,0,27,7
788,0,1,0,0,1,0,0,53,7
586,1,0,0,0,1,0,0,60,7
411,0,1,0,0,1,0,0,38,7
569,0,0,0,1,1,0,0,33,7
867,1,0,0,0,1,0,0,24,7
1233,0,1,0,0,1,0,0,44,7
827,1,0,0,0,1,0,0,32,7
200,1,0,0,0,1,0,0,27,7
1281,0,1,0,0,1,0,0,59,7
510,1,0,0,0,1,0,0,34,7
1199,0,1,0,0,1,0,0,43,7
179,1,0,0,0,1,0,0,27,7
474,0,1,0,0,1,0,0,47,7
1313,1,0,0,0,1,0,0,25,7
816,0,1,0,0,1,0,0,27,7
1171,1,0,0,0,1,0,0,27,7
1075,0,1,0,0,1,0,0,26,7
1349,1,0,0,0,1,0,0,42,7
751,0,1,0,0,1,0,0,46,7
992,0,1,0,0,1,0,0,29,7
1073,1,0,0,0,1,0,0,32,7
2393,1,0,0,0,1,0,0,47,7
588,1,0,0,0,1,0,0,51,7
887,1,0,0,0,1,0,0,35,7
720,1,0,0,0,1,0,0,38,7
953,0,1,0,0,1,0,0,32,7
446,0,1,0,0,1,0,0,26,7
518,0,1,0,0,1,0,0,25,7
385,0,1,0,0,1,0,0,54,7
1491,0,1,0,0,1,0,0,24,7
1969,1,0,0,0,1,0,0,44,7
733,1,0,0,0,1,0,0,47,7
1337,0,1,0,0,1,0,0,33,7
1173,0,1,0,0,1,0,0,34,7
867,1,0,0,0,1,0,0,49,7
881,1,0,0,0,1,0,0,50,7
1193,1,0,0,0,1,0,0,25,7
505,1,0,0,0,1,0,0,25,7
341,0,1,0,0,1,0,0,24,7
380,1,0,0,0,1,0,0,24,7
579,1,0,0,0,1,0,0,57,7
690,1,0,0,0,1,0,0,22,7
424,0,1,0,0,1,0,0,36,7
168,1,0,0,0,1,0,0,22,7
879,0,1,0,0,1,0,0,45,7
866,0,1,0,0,1,0,0,26,7
488,1,0,0,0,1,0,0,34,7
811,0,1,0,0,1,0,0,49,7
437,1,0,0,0,1,0,0,43,7
244,0,1,0,0,1,0,0,51,7
463,0,1,0,0,1,0,0,25,7
287,0,1,0,0,1,0,0,34,7
771,1,0,0,0,1,0,0,24,7
277,1,0,0,0,1,0,0,34,7
405,1,0,0,0,1,0,0,23,7
435,1,0,0,0,1,0,0,40,7
947,0,1,0,0,1,0,0,26,7
2443,0,1,0,0,1,0,0,39,7
734,0,1,0,0,1,0,0,27,7
777,0,1,0,0,1,0,0,32,7
556,0,1,0,0,1,0,0,32,7
537,0,0,0,1,1,0,0,24,7
1188,0,1,0,0,1,0,0,21,7
397,1,0,0,0,1,0,0,45,7
1538,0,1,0,0,1,0,0,34,7
253,0,0,0,1,1,0,0,29,7
1305,1,0,0,0,1,0,0,57,7
1787,1,0,0,0,1,0,0,29,7
779,1,0,0,0,1,0,0,25,7
301,0,1,0,0,1,0,0,28,7
474,0,1,0,0,1,0,0,38,7
452,1,0,0,0,1,0,0,21,7
706,0,1,0,0,1,0,0,31,7
863,1,0,0,0,1,0,0,25,7
337,1,0,0,0,1,0,0,37,7
572,0,1,0,0,1,0,0,59,7
572,1,0,0,0,1,0,0,32,7
737,0,1,0,0,1,0,0,35,7
296,1,0,0,0,1,0,0,54,7
669,0,1,0,0,1,0,0,20,7
723,0,1,0,0,1,0,0,23,7
2840,0,1,0,0,1,0,0,32,7
606,1,0,0,0,1,0,0,38,7
388,0,1,0,0,1,0,0,33,7
772,1,0,0,0,1,0,0,50,7
665,1,0,0,0,1,0,0,43,7
1080,0,1,0,0,1,0,0,30,7
314,1,0,0,0,1,0,0,27,7
1141,0,1,0,0,1,0,0,24,7
760,0,1,0,0,1,0,0,36,7
427,1,0,0,0,1,0,0,45,7
392,1,0,0,0,1,0,0,42,7
592,0,1,0,0,1,0,0,29,7
392,1,0,0,0,1,0,0,58,7
766,1,0,0,0,1,0,0,34,7
441,1,0,0,0,1,0,0,47,7
626,0,1,0,0,1,0,0,26,7
665,0,1,0,0,1,0,0,23,7
836,0,1,0,0,1,0,0,40,7
515,1,0,0,0,1,0,0,47,7
650,0,1,0,0,1,0,0,29,7
588,1,0,0,0,1,0,0,39,7
361,1,0,0,0,1,0,0,38,7
1052,0,1,0,0,1,0,0,29,7
390,0,1,0,0,1,0,0,27,7
613,1,0,0,0,1,0,0,45,7
1244,0,1,0,0,1,0,0,26,7
586,1,0,0,0,1,0,0,25,7
382,1,0,0,0,1,0,0,47,7
605,0,1,0,0,1,0,0,40,7
392,1,0,0,0,1,0,0,59,7
573,0,1,0,0,1,0,0,35,7
880,1,0,0,0,1,0,0,46,7
687,1,0,0,0,1,0,0,47,7
416,1,0,0,0,1,0,0,56,7
241,0,1,0,0,1,0,0,22,7
541,1,0,0,0,1,0,0,35,7
583,1,0,0,0,1,0,0,23,7
328,1,0,0,0,1,0,0,58,7
459,1,0,0,0,1,0,0,59,7
294,1,0,0,0,1,0,0,27,7
1050,1,0,0,0,1,0,0,37,7
275,0,1,0,0,1,0,0,57,7
1418,0,1,0,0,1,0,0,42,7
656,1,0,0,0,1,0,0,20,7
495,0,1,0,0,1,0,0,30,7
572,1,0,0,0,1,0,0,32,7
757,1,0,0,0,1,0,0,35,7
234,0,1,0,0,1,0,0,39,7
1104,0,1,0,0,1,0,0,20,7
242,0,1,0,0,1,0,0,36,7
676,0,1,0,0,1,0,0,47,7
439,1,0,0,0,1,0,0,45,7
890,0,1,0,0,1,0,0,24,7
264,0,1,0,0,1,0,0,23,7
221,0,1,0,0,1,0,0,30,7
869,0,1,0,0,1,0,0,23,7
372,0,1,0,0,1,0,0,26,7
1261,0,1,0,0,1,0,0,33,7
1426,0,1,0,0,1,0,0,35,7
509,0,1,0,0,1,0,0,30,7
233,0,1,0,0,1,0,0,25,7
612,0,1,0,0,1,0,0,26,7
829,1,0,0,0,1,0,0,27,7
389,1,0,0,0,1,0,0,54,7
597,1,0,0,0,1,0,0,35,7
1380,0,1,0,0,1,0,0,36,7
253,0,1,0,0,1,0,0,37,7
697,1,0,0,0,1,0,0,41,7
598,0,1,0,0,1,0,0,41,7
769,1,0,0,0,1,0,0,32,7
780,0,1,0,0,1,0,0,25,7
485,1,0,0,0,1,0,0,39,7
1062,0,1,0,0,1,0,0,27,7
1491,1,0,0,0,1,0,0,35,7
324,1,0,0,0,1,0,0,47,7
385,0,1,0,0,1,0,0,28,7
1162,0,1,0,0,1,0,0,29,7
321,0,1,0,0,1,0,0,32,7
731,0,1,0,0,1,0,0,50,7
860,1,0,0,0,1,0,0,44,7
305,0,1,0,0,1,0,0,27,7
693,1,0,0,0,1,0,0,24,7
7,1,0,0,0,1,0,0,51,7
625,1,0,0,0,1,0,0,27,7
844,0,1,0,0,1,0,0,54,7
471,0,1,0,0,1,0,0,42,7
584,1,0,0,0,1,0,0,44,7
495,0,1,0,0,1,0,0,20,7
458,1,0,0,0,1,0,0,40,7
281,1,0,0,0,1,0,0,27,7
1501,0,1,0,0,1,0,0,55,7
747,1,0,0,0,1,0,0,60,7
391,1,0,0,0,1,0,0,31,7
871,1,0,0,0,1,0,0,29,7
672,1,0,0,0,1,0,0,23,7
826,0,1,0,0,1,0,0,29,7
358,0,1,0,0,1,0,0,30,7
1005,0,1,0,0,1,0,0,29,7
577,0,1,0,0,1,0,0,21,7
1022,1,0,0,0,1,0,0,31,7
627,0,1,0,0,1,0,0,41,7
421,0,1,0,0,1,0,0,29,7
204,1,0,0,0,1,0,0,34,7
276,1,0,0,0,1,0,0,44,7
517,1,0,0,0,1,0,0,34,7
770,0,1,0,0,1,0,0,30,7
372,1,0,0,0,1,0,0,40,7
434,0,1,0,0,1,0,0,24,7
309,1,0,0,0,1,0,0,25,7
545,0,1,0,0,1,0,0,34,7
807,1,0,0,0,1,0,0,36,7
401,1,0,0,0,1,0,0,24,7
796,1,0,0,0,1,0,0,30,7
525,1,0,0,0,1,0,0,27,7
1048,0,1,0,0,1,0,0,25,7
318,0,0,0,1,1,0,0,29,7
609,1,0,0,0,1,0,0,21,7
351,1,0,0,0,1,0,0,35,7
1025,0,1,0,0,1,0,0,42,7
422,1,0,0,0,1,0,0,29,7
479,0,1,0,0,1,0,0,31,7
325,1,0,0,0,1,0,0,21,7
2287,0,1,0,0,1,0,0,54,7
767,0,1,0,0,1,0,0,43,7
408,1,0,0,0,1,0,0,25,7
433,1,0,0,0,1,0,0,33,7
7044,1,0,0,0,1,0,0,49,7
384,0,1,0,0,1,0,0,35,7
471,0,1,0,0,1,0,0,36,7
563,0,1,0,0,1,0,0,24,7
515,0,1,0,0,1,0,0,26,7
462,0,1,0,0,1,0,0,38,7
1035,1,0,0,0,1,0,0,32,7
117,1,0,0,0,1,0,0,35,7
1159,0,1,0,0,1,0,0,49,7
523,1,0,0,0,1,0,0,38,7
1028,0,1,0,0,1,0,0,39,7
1159,1,0,0,0,1,0,0,44,7
307,0,1,0,0,1,0,0,29,7
328,1,0,0,0,1,0,0,27,7
1176,1,0,0,0,1,0,0,31,7
469,1,0,0,0,1,0,0,55,7
701,1,0,0,0,1,0,0,36,7
592,0,1,0,0,1,0,0,29,7
444,0,1,0,0,1,0,0,45,7
352,0,1,0,0,1,0,0,31,7
277,1,0,0,0,1,0,0,22,7
1323,1,0,0,0,1,0,0,45,7
472,1,0,0,0,1,0,0,42,7
766,0,1,0,0,1,0,0,23,7
948,1,0,0,0,1,0,0,26,7
571,0,1,0,0,1,0,0,72,7
233,0,1,0,0,1,0,0,54,7
1969,0,1,0,0,1,0,0,58,7
1121,1,0,0,0,1,0,0,23,7
434,1,0,0,0,1,0,0,35,7
762,0,1,0,0,1,0,0,27,7
217,0,1,0,0,1,0,0,31,7
333,0,1,0,0,1,0,0,55,7
486,1,0,0,0,1,0,0,32,7
771,1,0,0,0,1,0,0,41,7
1164,1,0,0,0,1,0,0,33,7
285,0,1,0,0,1,0,0,30,7
243,0,1,0,0,1,0,0,47,7
543,1,0,0,0,1,0,0,41,7
568,1,0,0,0,1,0,0,45,7
467,0,1,0,0,1,0,0,24,7
1610,1,0,0,0,1,0,0,45,7
953,1,0,0,0,1,0,0,24,7
437,1,0,0,0,1,0,0,24,7
1305,0,1,0,0,1,0,0,25,7
988,0,1,0,0,1,0,0,25,7
752,0,1,0,0,1,0,0,30,7
676,1,0,0,0,1,0,0,22,7
378,0,1,0,0,1,0,0,28,7
1143,1,0,0,0,1,0,0,54,7
545,1,0,0,0,1,0,0,24,7
454,0,1,0,0,1,0,0,34,7
571,0,1,0,0,1,0,0,57,7
1551,1,0,0,0,1,0,0,39,7
877,1,0,0,0,1,0,0,26,7
545,0,1,0,0,1,0,0,34,7
383,1,0,0,0,1,0,0,30,7
343,0,1,0,0,1,0,0,46,7
1295,0,1,0,0,1,0,0,49,7
1481,0,1,0,0,1,0,0,58,7
556,0,1,0,0,1,0,0,25,7
502,1,0,0,0,1,0,0,21,7
326,1,0,0,0,1,0,0,24,7
1271,0,1,0,0,1,0,0,37,7
1242,0,1,0,0,1,0,0,25,7
199,1,0,0,0,1,0,0,55,7
776,1,0,0,0,1,0,0,39,7
421,1,0,0,0,1,0,0,24,7
408,0,1,0,0,1,0,0,29,7
1136,1,0,0,0,1,0,0,43,7
714,0,1,0,0,1,0,0,32,7
893,0,1,0,0,1,0,0,32,7
947,0,1,0,0,1,0,0,31,7
288,0,1,0,0,1,0,0,29,7
566,1,0,0,0,1,0,0,36,7
587,1,0,0,0,1,0,0,34,7
301,1,0,0,0,1,0,0,45,7
672,1,0,0,0,1,0,0,35,7
425,0,1,0,0,1,0,0,32,7
740,0,1,0,0,1,0,0,25,7
516,1,0,0,0,1,0,0,23,7
419,0,1,0,0,1,0,0,25,7
519,1,0,0,0,1,0,0,27,7
293,1,0,0,0,1,0,0,46,7
353,1,0,0,0,1,0,0,30,7
496,0,1,0,0,1,0,0,28,7
432,0,1,0,0,1,0,0,51,7
1578,1,0,0,0,1,0,0,25,7
543,0,1,0,0,1,0,0,30,7
447,0,1,0,0,1,0,0,57,7
1151,0,1,0,0,1,0,0,30,7
755,1,0,0,0,1,0,0,35,7
789,0,1,0,0,1,0,0,28,7
246,1,0,0,0,1,0,0,34,7
957,0,1,0,0,1,0,0,32,7
1103,0,1,0,0,1,0,0,30,7
354,1,0,0,0,1,0,0,23,7
638,1,0,0,0,1,0,0,27,7
836,0,1,0,0,1,0,0,56,7
678,0,1,0,0,1,0,0,41,7
491,1,0,0,0,1,0,0,34,7
452,1,0,0,0,1,0,0,24,7
537,1,0,0,0,1,0,0,38,7
1873,1,0,0,0,1,0,0,37,7
265,1,0,0,0,1,0,0,54,7
1081,0,1,0,0,1,0,0,20,7
615,0,1,0,0,1,0,0,30,7
471,0,1,0,0,1,0,0,33,7
571,1,0,0,0,1,0,0,32,7
1433,1,0,0,0,1,0,0,24,7
772,1,0,0,0,1,0,0,32,7
1053,0,1,0,0,1,0,0,25,7
1738,0,1,0,0,1,0,0,58,7
960,1,0,0,0,1,0,0,29,7
2813,0,1,0,0,1,0,0,31,7
605,0,1,0,0,1,0,0,38,7
237,1,0,0,0,1,0,0,34,7
187,0,1,0,0,1,0,0,25,7
1348,1,0,0,0,1,0,0,30,7
825,0,1,0,0,1,0,0,24,7
886,1,0,0,0,1,0,0,62,7
1074,0,1,0,0,1,0,0,24,7
822,1,0,0,0,1,0,0,53,7
255,0,1,0,0,1,0,0,47,7
1606,0,1,0,0,1,0,0,23,7
397,1,0,0,0,1,0,0,49,7
780,1,0,0,0,1,0,0,34,7
595,1,0,0,0,1,0,0,35,7
751,1,0,0,0,1,0,0,23,7
562,0,1,0,0,1,0,0,31,7
904,1,0,0,0,1,0,0,47,7
772,1,0,0,0,1,0,0,52,7
1559,1,0,0,0,1,0,0,51,7
462,1,0,0,0,1,0,0,32,7
284,0,1,0,0,1,0,0,32,7
1004,1,0,0,0,1,0,0,54,7
232,1,0,0,0,1,0,0,28,7
928,0,1,0,0,1,0,0,30,7
601,1,0,0,0,1,0,0,51,7
866,0,1,0,0,1,0,0,24,7
866,0,1,0,0,1,0,0,24,7
346,0,1,0,0,1,0,0,54,7
286,0,1,0,0,1,0,0,26,7
1304,1,0,0,0,1,0,0,23,7
341,1,0,0,0,1,0,0,54,7
625,1,0,0,0,1,0,0,47,7
2037,1,0,0,0,1,0,0,46,7
1585,0,1,0,0,1,0,0,55,7
416,0,1,0,0,1,0,0,28,7
252,0,1,0,0,1,0,0,44,7
1879,1,0,0,0,0,1,1,24,2
330,1,0,0,0,0,1,1,40,2
1150,1,0,0,0,0,1,0,45,2
739,1,0,0,0,0,1,1,58,2
476,1,0,0,0,0,1,0,38,2
238,1,0,0,0,0,1,1,49,2
563,1,0,0,0,0,1,1,41,2
351,1,0,0,0,0,1,0,32,2
641,1,0,0,0,0,1,0,35,2
286,1,0,0,0,0,1,0,42,2
688,1,0,0,0,0,1,0,23,2
550,1,0,0,0,0,1,1,26,2
55,1,0,0,0,0,1,0,31,2
716,1,0,0,0,0,1,1,23,2
4,1,0,0,0,0,1,0,47,2
254,1,0,0,0,0,1,1,26,2
833,1,0,0,0,0,1,0,28,2
255,1,0,0,0,0,1,1,29,2
1842,1,0,0,0,0,1,0,24,2
1469,1,0,0,0,0,1,0,42,2
250,1,0,0,0,0,1,1,19,2
929,1,0,0,0,0,1,0,29,2
250,1,0,0,0,0,1,1,61,2
709,1,0,0,0,0,1,1,32,2
388,1,0,0,0,0,1,1,50,2
829,1,0,0,0,0,1,0,36,2
178,1,0,0,0,0,1,1,32,2
954,1,0,0,0,0,1,1,21,2
551,1,0,0,0,0,1,0,29,2
545,1,0,0,0,0,1,0,27,2
467,1,0,0,0,0,1,0,31,2
996,1,0,0,0,0,1,0,31,2
502,1,0,0,0,0,1,1,23,2
1391,1,0,0,0,0,1,0,28,2
3187,1,0,0,0,0,1,1,42,2
266,1,0,0,0,0,1,1,34,2
862,1,0,0,0,0,1,1,32,2
3354,1,0,0,0,0,1,0,38,2
273,1,0,0,0,0,1,0,22,2
353,1,0,0,0,0,1,1,22,2
399,1,0,0,0,0,1,1,38,2
491,1,0,0,0,0,1,1,28,2
223,1,0,0,0,0,1,1,37,2
194,1,0,0,0,0,1,1,20,2
1539,1,0,0,0,0,1,1,26,2
373,1,0,0,0,0,1,0,45,2
379,1,0,0,0,0,1,0,38,2
2433,1,0,0,0,0,1,1,36,2
762,1,0,0,0,0,1,0,23,2
1586,1,0,0,0,0,1,1,28,2
419,1,0,0,0,0,1,1,29,2
1741,1,0,0,0,0,1,1,48,2
516,1,0,0,0,0,1,0,21,2
909,1,0,0,0,0,1,0,36,2
786,1,0,0,0,0,1,1,35,2
1563,1,0,0,0,0,1,0,29,2
647,1,0,0,0,0,1,1,28,2
299,1,0,0,0,0,1,0,38,2
669,1,0,0,0,0,1,0,41,2
520,1,0,0,0,0,1,1,65,2
429,1,0,0,0,0,1,0,47,2
5524,1,0,0,0,0,1,0,33,2
335,1,0,0,0,0,1,1,29,2
545,1,0,0,0,0,1,1,44,2
320,1,0,0,0,0,1,1,26,2
468,1,0,0,0,0,1,1,40,2
1025,1,0,0,0,0,1,1,46,2
350,1,0,0,0,0,1,0,27,2
1208,1,0,0,0,0,1,1,27,2
66094,1,0,0,0,0,1,1,26,2
403,1,0,0,0,0,1,1,25,2
375,1,0,0,0,0,1,0,30,2
361,1,0,0,0,0,1,0,44,2
604,1,0,0,0,0,1,1,38,2
504,1,0,0,0,0,1,0,27,2
555,1,0,0,0,0,1,0,32,2
944,1,0,0,0,0,1,0,38,2
1360,1,0,0,0,0,1,0,20,2
1024,1,0,0,0,0,1,1,24,2
3506,1,0,0,0,0,1,0,50,2
518,1,0,0,0,0,1,0,55,2
152,1,0,0,0,0,1,1,26,2
218,1,0,0,0,0,1,0,45,2
326,1,0,0,0,0,1,1,25,2
1607,1,0,0,0,0,1,1,52,2
356,1,0,0,0,0,1,1,35,2
380,1,0,0,0,0,1,1,51,2
784,1,0,0,0,0,1,0,59,2
496,1,0,0,0,0,1,1,34,2
1760,1,0,0,0,0,1,1,40,2
899,1,0,0,0,0,1,1,25,2
217,1,0,0,0,0,1,1,34,2
836,1,0,0,0,0,1,0,36,2
671,1,0,0,0,0,1,1,51,2
571,1,0,0,0,0,1,0,29,2
515,1,0,0,0,0,1,1,24,2
135,1,0,0,0,0,1,1,22,2
1104,1,0,0,0,0,1,1,26,2
1018,1,0,0,0,0,1,0,26,2
510,1,0,0,0,0,1,1,65,2
884,1,0,0,0,0,1,1,26,2
216,1,0,0,0,0,1,1,44,2
13,1,0,0,0,0,1,1,51,2
1653,1,0,0,0,0,1,0,42,2
725,1,0,0,0,0,1,0,30,2
214,1,0,0,0,0,1,1,36,2
698,1,0,0,0,0,1,1,26,2
306,1,0,0,0,0,1,1,41,2
455,1,0,0,0,0,1,1,26,2
231,1,0,0,0,0,1,1,26,2
758,1,0,0,0,0,1,0,38,2
311,1,0,0,0,0,1,1,31,2
1180,1,0,0,0,0,1,1,25,2
396,1,0,0,0,0,1,0,30,2
508,1,0,0,0,0,1,1,28,2
809,1,0,0,0,0,1,1,24,2
558,1,0,0,0,0,1,1,46,2
876,1,0,0,0,0,1,1,31,2
1061,1,0,0,0,0,1,1,41,2
454,1,0,0,0,0,1,1,30,2
503,1,0,0,0,0,1,1,20,2
807,1,0,0,0,0,1,0,56,2
202,1,0,0,0,0,1,1,25,2
1638,1,0,0,0,0,1,1,58,2
457,1,0,0,0,0,1,1,60,2
153,1,0,0,0,0,1,1,41,2
1422,1,0,0,0,0,1,0,34,2
519,1,0,0,0,0,1,1,54,2
110709,1,0,0,0,0,1,1,35,2
744,1,0,0,0,0,1,1,30,2
845,1,0,0,0,0,1,1,26,2
451,1,0,0,0,0,1,1,26,2
1336,1,0,0,0,0,1,0,24,2
481,1,0,0,0,0,1,0,49,2
914,1,0,0,0,0,1,0,31,2
243,1,0,0,0,0,1,1,27,2
344,1,0,0,0,0,1,1,70,2
1384,1,0,0,0,0,1,0,31,2
771,1,0,0,0,0,1,1,23,2
1244,1,0,0,0,0,1,1,24,2
247,1,0,0,0,0,1,1,50,2
206,1,0,0,0,0,1,0,27,2
287,1,0,0,0,0,1,1,31,2
866,1,0,0,0,0,1,0,30,2
1571,1,0,0,0,0,1,1,54,2
1135,1,0,0,0,0,1,0,23,2
6,1,0,0,0,0,1,1,55,2
410,1,0,0,0,0,1,1,34,2
4221,1,0,0,0,0,1,0,47,2
487,1,0,0,0,0,1,1,30,2
352,1,0,0,0,0,1,1,18,2
149,1,0,0,0,0,1,1,40,2
576,1,0,0,0,0,1,0,32,2
287,1,0,0,0,0,1,0,27,2
1079,1,0,0,0,0,1,0,60,2
743,1,0,0,0,0,1,1,30,2
369,1,0,0,0,0,1,1,32,2
632,1,0,0,0,0,1,1,31,2
479,1,0,0,0,0,1,1,27,2
598,1,0,0,0,0,1,0,35,2
595,1,0,0,0,0,1,1,29,2
1696,1,0,0,0,0,1,1,26,2
