"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
3030,1,0,0,0,0,1,1,49,2
464,1,0,0,0,0,1,1,35,2
704,1,0,0,0,0,1,0,42,2
481,1,0,0,0,0,1,1,39,2
800,1,0,0,0,0,1,1,58,2
715,1,0,0,0,0,1,1,26,2
312,1,0,0,0,0,1,1,46,2
517,1,0,0,0,0,1,0,30,2
613,1,0,0,0,0,1,0,27,2
343,1,0,0,0,0,1,0,33,2
568,1,0,0,0,0,1,1,29,2
1016,1,0,0,0,0,1,1,30,2
978,1,0,0,0,0,1,0,35,2
388,1,0,0,0,0,1,1,34,2
536,1,0,0,0,0,1,0,29,2
452,1,0,0,0,0,1,1,46,2
1781,1,0,0,0,0,1,0,24,2
287,1,0,0,0,0,1,1,31,2
540,1,0,0,0,0,1,1,50,2
486,1,0,0,0,0,1,1,28,2
1384,1,0,0,0,0,1,0,31,2
320,1,0,0,0,0,1,0,63,2
1425,1,0,0,0,0,1,1,24,2
1174,1,0,0,0,0,1,1,37,2
900,1,0,0,0,0,1,1,28,2
843,1,0,0,0,0,1,1,27,2
5455,1,0,0,0,0,1,1,25,2
824,1,0,0,0,0,1,0,30,2
538,1,0,0,0,0,1,0,28,2
1063,1,0,0,0,0,1,0,27,2
753,1,0,0,0,0,1,0,38,2
240,1,0,0,0,0,1,1,34,2
535,1,0,0,0,0,1,1,25,2
712,1,0,0,0,0,1,1,40,2
670,1,0,0,0,0,1,1,30,2
714,1,0,0,0,0,1,1,30,2
1135,1,0,0,0,0,1,0,23,2
730,1,0,0,0,0,1,1,31,2
914,1,0,0,0,0,1,0,25,2
414,1,0,0,0,0,1,1,29,2
510,1,0,0,0,0,1,0,45,2
857,1,0,0,0,0,1,0,24,2
1342,1,0,0,0,0,1,1,28,2
1631,1,0,0,0,0,1,1,36,2
819,1,0,0,0,0,1,0,28,2
954,1,0,0,0,0,1,1,21,2
797,1,0,0,0,0,1,1,27,2
4086,1,0,0,0,0,1,1,29,2
317,1,0,0,0,0,1,1,52,2
616,1,0,0,0,0,1,1,36,2
440,1,0,0,0,0,1,0,32,2
645,1,0,0,0,0,1,1,29,2
795,1,0,0,0,0,1,1,42,2
175,1,0,0,0,0,1,0,32,2
211,1,0,0,0,0,1,1,28,2
846,1,0,0,0,0,1,0,22,2
1162,1,0,0,0,0,1,1,27,2
185,1,0,0,0,0,1,1,23,2
755,1,0,0,0,0,1,0,24,2
1771,1,0,0,0,0,1,0,31,2
761,1,0,0,0,0,1,0,27,2
331,1,0,0,0,0,1,1,50,2
2048,1,0,0,0,0,1,1,58,2
2890,1,0,0,0,0,1,0,34,2
2360,1,0,0,0,0,1,0,26,2
279,1,0,0,0,0,1,0,47,2
188,1,0,0,0,0,1,1,27,2
869,1,0,0,0,0,1,1,19,2
932,1,0,0,0,0,1,0,24,2
1172,1,0,0,0,0,1,1,58,2
193,1,0,0,0,0,1,1,28,2
807,1,0,0,0,0,1,0,56,2
1326,1,0,0,0,0,1,1,49,2
826,1,0,0,0,0,1,0,43,2
1005,1,0,0,0,0,1,0,23,2
366,1,0,0,0,0,1,1,38,2
501,1,0,0,0,0,1,1,25,2
277,1,0,0,0,0,1,1,25,2
513,1,0,0,0,0,1,1,50,2
361,1,0,0,0,0,1,1,28,2
1167,1,0,0,0,0,1,1,21,2
871,1,0,0,0,0,1,1,28,2
182,1,0,0,0,0,1,1,45,2
535,1,0,0,0,0,1,1,26,2
793,1,0,0,0,0,1,1,26,2
307,1,0,0,0,0,1,1,30,2
159,1,0,0,0,0,1,1,31,2
379,1,0,0,0,0,1,0,38,2
266,1,0,0,0,0,1,0,47,2
848,1,0,0,0,0,1,1,24,2
276,1,0,0,0,0,1,1,25,2
589,1,0,0,0,0,1,1,25,2
1206,1,0,0,0,0,1,1,22,2
692,1,0,0,0,0,1,0,22,2
167,1,0,0,0,0,1,0,30,2
495,1,0,0,0,0,1,1,25,2
248,1,0,0,0,0,1,0,38,2
236,1,0,0,0,0,1,0,34,2
308,1,0,0,0,0,1,1,40,2
1845,1,0,0,0,0,1,1,40,2
728,1,0,0,0,0,1,1,25,2
1098,1,0,0,0,0,1,1,29,2
751,1,0,0,0,0,1,1,51,2
1038,1,0,0,0,0,1,1,50,2
804,1,0,0,0,0,1,1,30,2
239,1,0,0,0,0,1,0,56,2
192,1,0,0,0,0,1,1,44,2
320,1,0,0,0,0,1,1,61,2
648,1,0,0,0,0,1,1,42,2
565,1,0,0,0,0,1,1,31,2
768,1,0,0,0,0,1,1,36,2
499,1,0,0,0,0,1,1,53,2
445,1,0,0,0,0,1,1,30,2
363,1,0,0,0,0,1,1,37,2
264,1,0,0,0,0,1,1,33,2
1599,1,0,0,0,0,1,0,43,2
766,1,0,0,0,0,1,1,25,2
584,1,0,0,0,0,1,1,59,2
588,1,0,0,0,0,1,0,25,2
268,1,0,0,0,0,1,1,40,2
116,1,0,0,0,0,1,1,23,2
769,1,0,0,0,0,1,1,41,2
1154,1,0,0,0,0,1,1,25,2
753,1,0,0,0,0,1,0,43,2
1122,1,0,0,0,0,1,1,32,2
343,1,0,0,0,0,1,1,23,2
221,1,0,0,0,0,1,0,28,2
59,1,0,0,0,0,1,1,22,2
13,1,0,0,0,0,1,1,56,2
118,1,0,0,0,0,1,0,32,2
473,1,0,0,0,0,1,0,33,2
910,1,0,0,0,0,1,0,34,2
352,1,0,0,0,0,1,1,27,2
389,1,0,0,0,0,1,0,38,2
473,1,0,0,0,0,1,1,26,2
407,1,0,0,0,0,1,0,24,2
875,1,0,0,0,0,1,1,34,2
477,1,0,0,0,0,1,1,40,2
1171,1,0,0,0,0,1,1,30,2
287,1,0,0,0,0,1,1,31,2
200,1,0,0,0,0,1,1,45,2
696,1,0,0,0,0,1,0,28,2
258,1,0,0,0,0,1,1,29,2
319,1,0,0,0,0,1,0,33,2
500,1,0,0,0,0,1,1,55,2
651,1,0,0,0,0,1,1,21,2
531,1,0,0,0,0,1,1,25,2
757,1,0,0,0,0,1,0,31,2
654,1,0,0,0,0,1,0,56,2
265,1,0,0,0,0,1,0,53,2
631,1,0,0,0,0,1,1,27,2
367,1,0,0,0,0,1,1,27,2
885,1,0,0,0,0,1,1,26,2
608,1,0,0,0,0,1,1,38,2
1432,1,0,0,0,0,1,0,27,2
951,1,0,0,0,0,1,1,24,2
739,1,0,0,0,0,1,0,37,2
1508,1,0,0,0,0,1,1,40,2
1220,1,0,0,0,0,1,0,28,2
473,1,0,0,0,0,1,0,27,2
463,1,0,0,0,0,1,1,26,2
850,1,0,0,0,0,1,1,42,2
188,1,0,0,0,0,1,0,23,2
279,1,0,0,0,0,1,0,26,2
439,1,0,0,0,0,1,1,28,2
232,1,0,0,0,0,1,1,47,2
517,1,0,0,0,0,1,1,45,2
269,1,0,0,0,0,1,0,38,2
357,1,0,0,0,0,1,0,20,2
748,1,0,0,0,0,1,0,54,2
617,1,0,0,0,0,1,0,54,2
335,1,0,0,0,0,1,0,39,2
668,1,0,0,0,0,1,0,50,2
121,1,0,0,0,0,1,1,32,2
1059,1,0,0,0,0,1,1,26,2
406,1,0,0,0,0,1,0,38,2
1129,1,0,0,0,0,1,1,47,2
331,1,0,0,0,0,1,1,29,2
1515,1,0,0,0,0,1,1,32,2
207,1,0,0,0,0,1,1,34,2
335,1,0,0,0,0,1,1,31,2
568,1,0,0,0,0,1,1,23,2
1341,1,0,0,0,0,1,0,50,2
795,1,0,0,0,0,1,1,27,2
1350,1,0,0,0,0,1,1,42,2
679,1,0,0,0,0,1,1,29,2
266,1,0,0,0,0,1,1,35,2
77,1,0,0,0,0,1,1,35,2
293,1,0,0,0,0,1,1,29,2
244,1,0,0,0,0,1,0,29,2
1047,1,0,0,0,0,1,1,43,2
829,1,0,0,0,0,1,1,23,2
827,1,0,0,0,0,1,1,26,2
502,1,0,0,0,0,1,0,35,2
1118,1,0,0,0,0,1,1,28,2
605,1,0,0,0,0,1,0,38,2
499,1,0,0,0,0,1,0,28,2
347,1,0,0,0,0,1,1,19,2
338,1,0,0,0,0,1,0,29,2
965,1,0,0,0,0,1,0,38,2
224,1,0,0,0,0,1,1,34,2
13,1,0,0,0,0,1,0,27,2
308,1,0,0,0,0,1,1,28,2
1321,1,0,0,0,0,1,1,25,2
353,1,0,0,0,0,1,0,35,2
369,1,0,0,0,0,1,1,29,2
458,1,0,0,0,0,1,1,44,2
692,1,0,0,0,0,1,1,36,2
450,1,0,0,0,0,1,1,31,2
298,1,0,0,0,0,1,1,26,2
384,1,0,0,0,0,1,1,29,2
780,1,0,0,0,0,1,1,30,2
15,1,0,0,0,0,1,1,56,2
332,1,0,0,0,0,1,1,33,2
794,1,0,0,0,0,1,1,53,2
232,1,0,0,0,0,1,0,27,2
348,1,0,0,0,0,1,1,32,2
448,1,0,0,0,0,1,1,23,2
805,1,0,0,0,0,1,0,56,2
985,1,0,0,0,0,1,1,28,2
994,1,0,0,0,0,1,1,28,2
444,1,0,0,0,0,1,0,49,2
135,1,0,0,0,0,1,1,22,2
251,1,0,0,0,0,1,1,20,2
212,1,0,0,0,0,1,0,36,2
431,1,0,0,0,0,1,1,34,2
1814,1,0,0,0,0,1,1,54,2
283,1,0,0,0,0,1,1,52,2
188,1,0,0,0,0,1,1,25,2
276,1,0,0,0,0,1,0,24,2
706,1,0,0,0,0,1,1,45,2
398,1,0,0,0,0,1,1,27,2
578,1,0,0,0,0,1,1,22,2
1315,1,0,0,0,0,1,1,21,2
554,1,0,0,0,0,1,0,22,2
636,1,0,0,0,0,1,1,33,2
794,1,0,0,0,0,1,0,49,2
339,1,0,0,0,0,1,1,30,2
375,1,0,0,0,0,1,1,32,2
279,1,0,0,0,0,1,1,53,2
473,1,0,0,0,0,1,1,20,2
3321,1,0,0,0,0,1,1,29,2
544,1,0,0,0,0,1,1,51,2
425,1,0,0,0,0,1,0,46,2
460,1,0,0,0,0,1,1,53,2
593,1,0,0,0,0,1,1,29,2
722,1,0,0,0,0,1,1,40,2
1645,1,0,0,0,0,1,1,33,2
671,1,0,0,0,0,1,1,51,2
949,1,0,0,0,0,1,0,54,2
697,1,0,0,0,0,1,1,32,2
481,1,0,0,0,0,1,0,49,2
800,1,0,0,0,0,1,0,20,2
850,1,0,0,0,0,1,1,43,2
378,1,0,0,0,0,1,1,35,2
2022,1,0,0,0,0,1,1,52,2
6039,1,0,0,0,0,1,0,36,2
645,1,0,0,0,0,1,1,30,2
1500,1,0,0,0,0,1,0,42,2
899,1,0,0,0,0,1,1,54,2
451,1,0,0,0,0,1,0,39,2
474,1,0,0,0,0,1,0,49,2
1338,1,0,0,0,0,1,1,25,2
829,1,0,0,0,0,1,0,27,2
1528,1,0,0,0,0,1,1,36,2
737,1,0,0,0,0,1,0,34,2
132,1,0,0,0,0,1,1,27,2
577,1,0,0,0,0,1,1,44,2
685,1,0,0,0,0,1,0,50,2
663,1,0,0,0,0,1,1,26,2
340,1,0,0,0,0,1,0,31,2
521,1,0,0,0,0,1,0,33,2
717,1,0,0,0,0,1,1,25,2
735,1,0,0,0,0,1,0,53,2
21,1,0,0,0,0,1,1,49,2
535,1,0,0,0,0,1,0,24,2
351,1,0,0,0,0,1,1,28,2
1073,1,0,0,0,0,1,1,31,2
708,1,0,0,0,0,1,1,29,2
259,1,0,0,0,0,1,0,49,2
686,1,0,0,0,0,1,0,27,2
181,1,0,0,0,0,1,0,38,2
864,1,0,0,0,0,1,1,26,2
2019,1,0,0,0,0,1,1,31,2
979,1,0,0,0,0,1,1,27,2
446,1,0,0,0,0,1,1,30,2
294,1,0,0,0,0,1,1,20,2
262,1,0,0,0,0,1,0,47,2
922,1,0,0,0,0,1,1,39,2
1112,1,0,0,0,0,1,0,30,2
260,1,0,0,0,0,1,0,34,2
393,1,0,0,0,0,1,0,47,2
362,1,0,0,0,0,1,1,21,2
606,1,0,0,0,0,1,1,33,2
282,1,0,0,0,0,1,0,31,2
325,1,0,0,0,0,1,1,27,2
647,1,0,0,0,0,1,0,43,2
1204,1,0,0,0,0,1,1,24,2
441,1,0,0,0,0,1,1,60,2
369,1,0,0,0,0,1,1,32,2
1176,1,0,0,0,0,1,0,29,2
2723,1,0,0,0,0,1,1,54,2
380,1,0,0,0,0,1,1,43,2
381,1,0,0,0,0,1,1,29,2
193,1,0,0,0,0,1,0,24,2
1055,1,0,0,0,0,1,0,29,2
416,1,0,0,0,0,1,0,35,2
279,1,0,0,0,0,1,1,29,2
896,1,0,0,0,0,1,1,24,2
352,1,0,0,0,0,1,1,34,2
280,1,0,0,0,0,1,0,56,2
1249,1,0,0,0,0,1,1,50,2
1326,1,0,0,0,0,1,1,34,2
1983,1,0,0,0,0,1,1,40,2
1564,1,0,0,0,0,1,0,31,2
203,1,0,0,0,0,1,0,21,2
805,1,0,0,0,0,1,0,42,2
264,1,0,0,0,0,1,1,29,2
1318,1,0,0,0,0,1,1,24,2
1199,1,0,0,0,0,1,1,42,2
265,1,0,0,0,0,1,1,50,2
514,1,0,0,0,0,1,0,33,2
301,1,0,0,0,0,1,0,24,2
623,1,0,0,0,0,1,0,34,2
1153,1,0,0,0,0,1,1,28,2
503,1,0,0,0,0,1,1,31,2
355,1,0,0,0,0,1,0,24,2
600,1,0,0,0,0,1,0,25,2
485,1,0,0,0,0,1,1,20,2
1745,1,0,0,0,0,1,1,70,2
1008,1,0,0,0,0,1,1,33,2
293,1,0,0,0,0,1,0,31,2
1178,1,0,0,0,0,1,1,25,2
1348,1,0,0,0,0,1,0,38,2
1350,1,0,0,0,0,1,1,35,2
246,1,0,0,0,0,1,1,45,2
1144,1,0,0,0,0,1,1,30,2
194,1,0,0,0,0,1,0,32,2
266,1,0,0,0,0,1,1,44,2
343,1,0,0,0,0,1,1,41,2
463,1,0,0,0,0,1,0,25,2
490,1,0,0,0,0,1,1,26,2
295,1,0,0,0,0,1,0,45,2
643,1,0,0,0,0,1,1,31,2
755,1,0,0,0,0,1,0,31,2
710,1,0,0,0,0,1,0,28,2
799,1,0,0,0,0,1,1,22,2
231,1,0,0,0,0,1,1,26,2
355,1,0,0,0,0,1,1,36,2
501,1,0,0,0,0,1,0,27,2
344,1,0,0,0,0,1,1,36,2
369,1,0,0,0,0,1,1,26,2
647,1,0,0,0,0,1,1,31,2
944,1,0,0,0,0,1,1,42,2
473,1,0,0,0,0,1,1,39,2
919,1,0,0,0,0,1,0,24,2
715,1,0,0,0,0,1,1,30,2
277,1,0,0,0,0,1,1,67,2
373,1,0,0,0,0,1,0,30,2
3343,1,0,0,0,0,1,1,68,2
697,1,0,0,0,0,1,1,32,2
1093,1,0,0,0,0,1,1,27,2
390,1,0,0,0,0,1,1,25,2
1744,1,0,0,0,0,1,1,24,2
1649,1,0,0,0,0,1,0,27,2
337,1,0,0,0,0,1,1,31,2
493,1,0,0,0,0,1,1,53,2
895,1,0,0,0,0,1,1,29,2
562,1,0,0,0,0,1,1,23,2
285,1,0,0,0,0,1,1,23,2
673,1,0,0,0,0,1,0,21,2
478,1,0,0,0,0,1,0,29,2
1535,1,0,0,0,0,1,1,30,2
605,1,0,0,0,0,1,0,22,2
331,1,0,0,0,0,1,1,49,2
1275,1,0,0,0,0,1,1,26,2
613,1,0,0,0,0,1,0,33,2
143,1,0,0,0,0,1,0,32,2
1829,1,0,0,0,0,1,1,38,2
818,1,0,0,0,0,1,0,35,2
1665,1,0,0,0,0,1,1,48,2
608,1,0,0,0,0,1,0,27,2
339,1,0,0,0,0,1,1,56,2
634,1,0,0,0,0,1,1,31,2
589,1,0,0,0,0,1,0,27,2
610,1,0,0,0,0,1,1,40,2
864,1,0,0,0,0,1,1,32,2
873,1,0,0,0,0,1,1,26,2
682,1,0,0,0,0,1,1,61,2
269,1,0,0,0,0,1,1,31,2
669,1,0,0,0,0,1,0,39,2
3027,1,0,0,0,0,1,1,38,2
768,1,0,0,0,0,1,1,26,2
873,1,0,0,0,0,1,0,33,2
370,1,0,0,0,0,1,1,32,2
171,1,0,0,0,0,1,1,28,2
525,1,0,0,0,0,1,1,49,2
1678,1,0,0,0,0,1,1,46,2
1480,1,0,0,0,0,1,1,33,2
929,1,0,0,0,0,1,0,29,2
1004,1,0,0,0,0,1,1,25,2
549,1,0,0,0,0,1,1,49,2
327,1,0,0,0,0,1,0,45,2
470,1,0,0,0,0,1,0,25,2
355,1,0,0,0,0,1,1,25,2
457,1,0,0,0,0,1,1,44,2
597,1,0,0,0,0,1,0,23,2
590,1,0,0,0,0,1,1,20,2
427,1,0,0,0,0,1,1,45,2
1244,1,0,0,0,0,1,1,24,2
877,1,0,0,0,0,1,0,31,2
348,1,0,0,0,0,1,1,40,2
1039,1,0,0,0,0,1,1,53,2
1527,1,0,0,0,0,1,0,25,2
325,1,0,0,0,0,1,0,26,2
319,1,0,0,0,0,1,1,41,2
170,1,0,0,0,0,1,1,29,2
471,1,0,0,0,0,1,1,27,2
795,1,0,0,0,0,1,1,28,2
403,1,0,0,0,0,1,1,23,2
686,1,0,0,0,0,1,1,43,2
294,1,0,0,0,0,1,0,31,2
546,1,0,0,0,0,1,1,29,2
313,1,0,0,0,0,1,1,26,2
204,1,0,0,0,0,1,1,46,2
1094,1,0,0,0,0,1,1,38,2
422,1,0,0,0,0,1,1,26,2
909,1,0,0,0,0,1,0,24,2
380,1,0,0,0,0,1,1,32,2
1138,1,0,0,0,0,1,1,58,2
713,1,0,0,0,0,1,1,32,2
1563,1,0,0,0,0,1,0,32,2
943,1,0,0,0,0,1,1,29,2
620,1,0,0,0,0,1,1,40,2
1297,1,0,0,0,0,1,1,27,2
1132,1,0,0,0,0,1,1,58,2
242,1,0,0,0,0,1,1,22,2
830,1,0,0,0,0,1,1,25,2
907,1,0,0,0,0,1,0,59,2
824,1,0,0,0,0,1,0,35,2
507,1,0,0,0,0,1,1,55,2
816,1,0,0,0,0,1,0,36,2
919,1,0,0,0,0,1,0,23,2
147,1,0,0,0,0,1,1,49,2
502,1,0,0,0,0,1,1,54,2
338,1,0,0,0,0,1,1,45,2
696,1,0,0,0,0,1,1,27,2
881,1,0,0,0,0,1,0,22,2
426,1,0,0,0,0,1,1,27,2
721,1,0,0,0,0,1,0,47,2
940,1,0,0,0,0,1,1,38,2
839,1,0,0,0,0,1,0,46,2
615,1,0,0,0,0,1,1,32,2
566,1,0,0,0,0,1,1,25,2
1183,1,0,0,0,0,1,0,20,2
296,1,0,0,0,0,1,1,41,2
382,1,0,0,0,0,1,1,19,2
979,1,0,0,0,0,1,1,25,2
727,1,0,0,0,0,1,1,24,2
992,1,0,0,0,0,1,0,43,2
532,1,0,0,0,0,1,0,24,2
578,1,0,0,0,0,1,1,27,2
677,1,0,0,0,0,1,1,39,2
221,1,0,0,0,0,1,1,46,2
1164,1,0,0,0,0,1,1,24,2
1423,1,0,0,0,0,1,0,42,2
650,1,0,0,0,0,1,1,26,2
258,1,0,0,0,0,1,1,40,2
427,1,0,0,0,0,1,1,41,2
1311,1,0,0,0,0,1,1,25,2
301,1,0,0,0,0,1,1,41,2
2052,1,0,0,0,0,1,1,29,2
184,1,0,0,0,0,1,1,28,2
110,1,0,0,0,0,1,0,47,2
648,1,0,0,0,0,1,0,25,2
563,1,0,0,0,0,1,1,35,2
398,1,0,0,0,0,1,1,19,2
382,1,0,0,0,0,1,0,31,2
531,1,0,0,0,0,1,1,28,2
508,1,0,0,0,0,1,1,31,2
723,1,0,0,0,0,1,1,38,2
653,1,0,0,0,0,1,0,42,2
539,1,0,0,0,0,1,1,39,2
239,1,0,0,0,0,1,1,46,2
311,1,0,0,0,0,1,0,45,2
647,1,0,0,0,0,1,1,40,2
639,1,0,0,0,0,1,0,65,2
419,1,0,0,0,0,1,1,19,2
1001,1,0,0,0,0,1,1,38,2
709,1,0,0,0,0,1,1,30,2
1095,1,0,0,0,0,1,0,27,2
312,1,0,0,0,0,1,1,30,2
467,1,0,0,0,0,1,1,26,2
378,1,0,0,0,0,1,0,24,2
915,1,0,0,0,0,1,1,55,2
1154,1,0,0,0,0,1,0,31,2
1229,1,0,0,0,0,1,1,29,2
1289,1,0,0,0,0,1,0,53,2
591,1,0,0,0,0,1,1,24,2
281,1,0,0,0,0,1,0,21,2
149,1,0,0,0,0,1,0,25,2
1177,1,0,0,0,0,1,0,56,2
899,1,0,0,0,0,1,0,36,2
421,1,0,0,0,0,1,1,40,2
716,1,0,0,0,0,1,1,35,2
2022,1,0,0,0,0,1,0,26,2
1320,1,0,0,0,0,1,1,30,2
836,1,0,0,0,0,1,1,66,2
557,1,0,0,0,0,1,0,25,2
462,1,0,0,0,0,1,0,28,2
430,1,0,0,0,0,1,0,25,2
303,1,0,0,0,0,1,1,57,2
814,1,0,0,0,0,1,1,21,2
1154,1,0,0,0,0,1,1,42,2
160,1,0,0,0,0,1,1,29,2
481,1,0,0,0,0,1,1,28,2
566,1,0,0,0,0,1,1,26,2
627,1,0,0,0,0,1,1,31,2
220,1,0,0,0,0,1,1,24,2
59,1,0,0,0,0,1,1,40,2
1840,1,0,0,0,0,1,1,40,2
189,1,0,0,0,0,1,1,27,2
1036,1,0,0,0,0,1,1,50,2
550,1,0,0,0,0,1,1,32,2
1139,1,0,0,0,0,1,1,32,2
1483,1,0,0,0,0,1,1,40,2
7709,1,0,0,0,0,1,1,42,2
325,1,0,0,0,0,1,1,52,2
456,1,0,0,0,0,1,1,61,2
1424,1,0,0,0,0,1,1,41,2
836,1,0,0,0,0,1,1,34,2
391,1,0,0,0,0,1,0,26,2
678,1,0,0,0,0,1,1,32,2
664,1,0,0,0,0,1,0,50,2
1006,1,0,0,0,0,1,1,27,2
185,1,0,0,0,0,1,1,27,2
544,1,0,0,0,0,1,1,26,2
188,1,0,0,0,0,1,1,22,2
219,1,0,0,0,0,1,0,49,2
558,1,0,0,0,0,1,1,27,2
1553,1,0,0,0,0,1,1,36,2
223,1,0,0,0,0,1,1,37,2
554,1,0,0,0,0,1,1,65,2
789,1,0,0,0,0,1,1,29,2
817,1,0,0,0,0,1,1,46,2
274,1,0,0,0,0,1,1,30,2
351,1,0,0,0,0,1,1,40,2
762,1,0,0,0,0,1,0,23,2
733,1,0,0,0,0,1,0,25,2
952,1,0,0,0,0,1,0,36,2
546,1,0,0,0,0,1,0,21,2
4555,1,0,0,0,0,1,0,49,2
1020,1,0,0,0,0,1,1,33,2
1080,1,0,0,0,0,1,1,33,2
9,1,0,0,0,0,1,0,20,2
870,1,0,0,0,0,1,1,50,2
453,1,0,0,0,0,1,1,45,2
140,1,0,0,0,0,1,0,21,2
1162,1,0,0,0,0,1,0,53,2
582,1,0,0,0,0,1,1,27,2
259,1,0,0,0,0,1,1,29,2
168,1,0,0,0,0,1,0,29,2
158,1,0,0,0,0,1,1,39,2
1143,1,0,0,0,0,1,0,34,2
733,1,0,0,0,0,1,0,31,2
700,1,0,0,0,0,1,0,35,2
474,1,0,0,0,0,1,1,35,2
214,1,0,0,0,0,1,1,34,2
1030,1,0,0,0,0,1,0,23,2
1410,1,0,0,0,0,1,1,41,2
727,1,0,0,0,0,1,0,54,2
1006,1,0,0,0,0,1,1,29,2
708,1,0,0,0,0,1,1,27,2
940,1,0,0,0,0,1,1,30,2
322,1,0,0,0,0,1,0,41,2
1027,1,0,0,0,0,1,0,25,2
342,1,0,0,0,0,1,0,50,2
173,1,0,0,0,0,1,1,29,2
282,1,0,0,0,0,1,0,45,2
259,1,0,0,0,0,1,0,25,2
239,1,0,0,0,0,1,1,23,2
610,1,0,0,0,0,1,0,27,2
1415,1,0,0,0,0,1,0,56,2
3868,1,0,0,0,0,1,1,36,2
1266,1,0,0,0,0,1,0,38,2
370,1,0,0,0,0,1,0,28,2
1018,1,0,0,0,0,1,0,28,2
167,1,0,0,0,0,1,1,33,2
1323,1,0,0,0,0,1,0,50,2
1065,1,0,0,0,0,1,0,49,2
782,1,0,0,0,0,1,0,27,2
360,1,0,0,0,0,1,1,23,2
238,1,0,0,0,0,1,1,32,2
859,1,0,0,0,0,1,0,24,2
695,1,0,0,0,0,1,1,30,2
39,1,0,0,0,0,1,0,27,2
358,1,0,0,0,0,1,0,27,2
727,1,0,0,0,0,1,1,27,2
882,1,0,0,0,0,1,1,26,2
647,1,0,0,0,0,1,0,32,2
944,1,0,0,0,0,1,0,26,2
5997,1,0,0,0,0,1,0,36,2
390,1,0,0,0,0,1,0,25,2
195,1,0,0,0,0,1,1,27,2
273,1,0,0,0,0,1,0,51,2
1363,1,0,0,0,0,1,0,37,2
1129,1,0,0,0,0,1,1,27,2
2907,1,0,0,0,0,1,0,63,2
281,1,0,0,0,0,1,1,25,2
3321,1,0,0,0,0,1,1,35,2
1705,1,0,0,0,0,1,1,28,2
320,1,0,0,0,0,1,1,26,2
1076,1,0,0,0,0,1,1,26,2
13,1,0,0,0,0,1,1,24,2
608,1,0,0,0,0,1,0,44,2
546,1,0,0,0,0,1,1,21,2
345,1,0,0,0,0,1,0,28,2
274,1,0,0,0,0,1,0,63,2
3287,1,0,0,0,0,1,1,60,2
914,1,0,0,0,0,1,1,60,2
185,1,0,0,0,0,1,1,50,2
647,1,0,0,0,0,1,1,28,2
395,1,0,0,0,0,1,1,41,2
219,1,0,0,0,0,1,1,50,2
776,1,0,0,0,0,1,1,28,2
209,1,0,0,0,0,1,1,37,2
188,1,0,0,0,0,1,1,29,2
718,1,0,0,0,0,1,1,27,2
1566,1,0,0,0,0,1,1,27,2
14,1,0,0,0,0,1,1,26,2
227,1,0,0,0,0,1,1,57,2
874,1,0,0,0,0,1,0,27,2
1172,1,0,0,0,0,1,1,33,2
659,1,0,0,0,0,1,0,24,2
354,1,0,0,0,0,1,1,37,2
306,1,0,0,0,0,1,0,23,2
690,1,0,0,0,0,1,1,28,2
851,1,0,0,0,0,1,1,22,2
272,1,0,0,0,0,1,1,56,2
277,1,0,0,0,0,1,1,23,2
215,1,0,0,0,0,1,1,37,2
234,1,0,0,0,0,1,1,27,2
